action,reason,source_path,kept_path,date,image_index,format,width,height
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-08-13_guardian_8baf249fc9_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-08-13_guardian_8baf249fc9_img02.jpg,2021-08-13,2,JPEG,445,180
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-10-30_guardian_744fedd43b_img14.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2018-12-03_guardian_1c012050ca_img08.jpg,2021-10-30,14,JPEG,445,312
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-11-01_guardian_dfe75bbfa4_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-11-01_guardian_dfe75bbfa4_img02.jpg,2021-11-01,2,JPEG,445,233
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-11-01_guardian_dfe75bbfa4_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-11-01_guardian_dfe75bbfa4_img03.jpg,2021-11-01,3,JPEG,445,305
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-11-12_guardian_5da7ad14e8_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-11-12_guardian_5da7ad14e8_img02.jpg,2021-11-12,2,JPEG,445,420
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-11-13_guardian_dc6c0ff598_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-11-13_guardian_dc6c0ff598_img01.jpg,2021-11-13,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-01_guardian_65aa3a7a47_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-01_guardian_65aa3a7a47_img02.jpg,2021-12-01,2,JPEG,465,275
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-01_guardian_65aa3a7a47_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-01_guardian_65aa3a7a47_img05.jpg,2021-12-01,5,JPEG,465,308
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-07_guardian_4754151c51_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-07_guardian_4754151c51_img01.jpg,2021-12-07,1,JPEG,465,211
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-07_guardian_4754151c51_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-07_guardian_4754151c51_img03.jpg,2021-12-07,3,JPEG,465,252
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-09_guardian_3799d35f1a_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-09_guardian_3799d35f1a_img03.jpg,2021-12-09,3,JPEG,465,203
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-20_guardian_4aab1cc04f_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-20_guardian_4aab1cc04f_img03.jpg,2021-12-20,3,JPEG,465,303
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-20_guardian_4aab1cc04f_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-20_guardian_4aab1cc04f_img04.jpg,2021-12-20,4,JPEG,465,295
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-20_guardian_4aab1cc04f_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-20_guardian_4aab1cc04f_img06.jpg,2021-12-20,6,JPEG,465,294
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-23_guardian_e76d5e3c05_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-23_guardian_e76d5e3c05_img01.jpg,2021-12-23,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-23_guardian_7a6ced1f15_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2021-12-23_guardian_7a6ced1f15_img03.jpg,2021-12-23,3,JPEG,465,262
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-02-24_guardian_db62ec12e5_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-02-24_guardian_db62ec12e5_img03.jpg,2022-02-24,3,JPEG,445,608
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-06-17_guardian_ab63fdbd71_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-06-17_guardian_ab63fdbd71_img01.jpg,2022-06-17,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-11-05_guardian_cd7b0838ac_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-11-05_guardian_cd7b0838ac_img01.jpg,2022-11-05,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-11-11_guardian_9327c6c012_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-11-11_guardian_9327c6c012_img01.jpg,2022-11-11,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-11-16_guardian_c19f45e24e_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-11-16_guardian_c19f45e24e_img02.jpg,2022-11-16,2,JPEG,445,445
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-11-17_guardian_669d717afa_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-11-17_guardian_669d717afa_img01.jpg,2022-11-17,1,JPEG,465,282
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-11-25_guardian_1091e69046_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-11-25_guardian_1091e69046_img01.jpg,2022-11-25,1,JPEG,465,154
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-01_guardian_e6267d52e3_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-01_guardian_e6267d52e3_img02.jpg,2022-12-01,2,JPEG,465,262
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-04_guardian_82ad9a3e59_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-04_guardian_82ad9a3e59_img02.jpg,2022-12-04,2,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-04_guardian_bc1481984c_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-04_guardian_bc1481984c_img02.jpg,2022-12-04,2,JPEG,445,655
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-04_guardian_82ad9a3e59_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-04_guardian_82ad9a3e59_img03.jpg,2022-12-04,3,JPEG,445,570
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-05_guardian_5fc6781661_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-05_guardian_5fc6781661_img01.jpg,2022-12-05,1,JPEG,465,232
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-29_guardian_5d6e8222ec_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-29_guardian_5d6e8222ec_img02.jpg,2022-12-29,2,JPEG,445,305
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-29_guardian_5d6e8222ec_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-29_guardian_5d6e8222ec_img03.jpg,2022-12-29,3,JPEG,445,305
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-29_guardian_5d6e8222ec_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-29_guardian_5d6e8222ec_img04.jpg,2022-12-29,4,JPEG,445,306
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img02.jpg,2022-12-30,2,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img03.jpg,2022-12-30,3,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img04.jpg,2022-12-30,4,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img06.jpg,2022-12-30,6,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img07.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img07.jpg,2022-12-30,7,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img08.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img08.jpg,2022-12-30,8,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img09.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-30_guardian_dd7c8d1def_img09.jpg,2022-12-30,9,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-01-12_guardian_ee8a132b96_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-01-12_guardian_ee8a132b96_img02.jpg,2023-01-12,2,JPEG,445,556
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-03-06_guardian_f35f167939_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-03-06_guardian_f35f167939_img04.jpg,2023-03-06,4,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-03-24_guardian_8e6c79bec0_img07.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-03-24_guardian_8e6c79bec0_img07.jpg,2023-03-24,7,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-05-22_guardian_c2e48252fc_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-05-22_guardian_c2e48252fc_img02.jpg,2023-05-22,2,JPEG,445,501
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-06-15_guardian_32e002cf66_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-06-15_guardian_32e002cf66_img02.jpg,2023-06-15,2,JPEG,445,209
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-06-15_guardian_32e002cf66_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-06-15_guardian_32e002cf66_img03.jpg,2023-06-15,3,JPEG,445,209
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-06-15_guardian_32e002cf66_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-06-15_guardian_32e002cf66_img04.jpg,2023-06-15,4,JPEG,445,436
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-07-16_guardian_e54505173c_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-07-16_guardian_e54505173c_img03.jpg,2023-07-16,3,JPEG,465,262
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-08-19_guardian_81e7316f11_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-08-19_guardian_81e7316f11_img04.jpg,2023-08-19,4,JPEG,445,250
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-08-27_guardian_4da1bc5f4b_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-08-27_guardian_4da1bc5f4b_img01.jpg,2023-08-27,1,JPEG,465,279
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-09-05_guardian_46c89b252e_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2022-12-01_guardian_e6267d52e3_img02.jpg,2023-09-05,2,JPEG,465,262
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-09-12_guardian_43508b7629_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-09-12_guardian_43508b7629_img01.jpg,2023-09-12,1,JPEG,465,375
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-09-12_guardian_43508b7629_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-09-12_guardian_43508b7629_img02.jpg,2023-09-12,2,JPEG,465,363
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-09-21_guardian_2e932bedc4_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-09-21_guardian_2e932bedc4_img04.jpg,2023-09-21,4,JPEG,465,523
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img01.jpg,2023-11-30,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_28b680d133_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_28b680d133_img02.jpg,2023-11-30,2,JPEG,465,262
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img03.jpg,2023-11-30,3,JPEG,445,255
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img04.jpg,2023-11-30,4,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img05.jpg,2023-11-30,5,JPEG,445,409
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img06.jpg,2023-11-30,6,JPEG,445,338
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img08.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-11-30_guardian_99f8e0df29_img08.jpg,2023-11-30,8,JPEG,445,144
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-12-05_guardian_b6c41de73b_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-12-05_guardian_b6c41de73b_img01.jpg,2023-12-05,1,JPEG,465,490
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-12-05_guardian_b7bdee95d5_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-12-05_guardian_b7bdee95d5_img02.jpg,2023-12-05,2,JPEG,465,426
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-12-06_guardian_b2e406629e_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-12-06_guardian_b2e406629e_img01.jpg,2023-12-06,1,JPEG,465,581
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-12-06_guardian_b2e406629e_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2023-12-06_guardian_b2e406629e_img02.jpg,2023-12-06,2,JPEG,465,279
