article_id,newspaper,ipcc_window,search_term,article_title,article_url,published_date,image_index,image_url,local_image_path,caption,credit
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,175,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_87_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img175.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,176,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_87_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img176.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,177,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_88_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img177.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,178,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_88_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img178.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,179,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_89_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img179.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,180,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_89_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img180.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,181,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/close.svg,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img181.svg,,
guardian_53644e7068,The Guardian,2021,"""carbon budget""",The Morrison government’s emissions projections are a farce based on technological pipe dreams,https://www.theguardian.com/business/grogonomics/2021/nov/02/the-morrison-governments-emissions-projections-are-a-farce-based-on-technological-pipe-dreams,2021-11-01,1,https://datawrapper.dwcdn.net/HWf2d/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2021-11-01_guardian_53644e7068_img01.png,,
guardian_53644e7068,The Guardian,2021,"""carbon budget""",The Morrison government’s emissions projections are a farce based on technological pipe dreams,https://www.theguardian.com/business/grogonomics/2021/nov/02/the-morrison-governments-emissions-projections-are-a-farce-based-on-technological-pipe-dreams,2021-11-01,2,https://datawrapper.dwcdn.net/HCBjn/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2021-11-01_guardian_53644e7068_img02.png,,
guardian_53644e7068,The Guardian,2021,"""carbon budget""",The Morrison government’s emissions projections are a farce based on technological pipe dreams,https://www.theguardian.com/business/grogonomics/2021/nov/02/the-morrison-governments-emissions-projections-are-a-farce-based-on-technological-pipe-dreams,2021-11-01,3,https://datawrapper.dwcdn.net/Sik9d/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2021-11-01_guardian_53644e7068_img03.png,,
guardian_53644e7068,The Guardian,2021,"""carbon budget""",The Morrison government’s emissions projections are a farce based on technological pipe dreams,https://www.theguardian.com/business/grogonomics/2021/nov/02/the-morrison-governments-emissions-projections-are-a-farce-based-on-technological-pipe-dreams,2021-11-01,4,https://datawrapper.dwcdn.net/bEBFA/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2021-11-01_guardian_53644e7068_img04.png,,
guardian_53644e7068,The Guardian,2021,"""carbon budget""",The Morrison government’s emissions projections are a farce based on technological pipe dreams,https://www.theguardian.com/business/grogonomics/2021/nov/02/the-morrison-governments-emissions-projections-are-a-farce-based-on-technological-pipe-dreams,2021-11-01,5,https://datawrapper.dwcdn.net/CkgUi/plain-s.png?v=5,../Scripts/output/guardian/guardian_images/guardian_2021-11-01_guardian_53644e7068_img05.png,,
guardian_53644e7068,The Guardian,2021,"""carbon budget""",The Morrison government’s emissions projections are a farce based on technological pipe dreams,https://www.theguardian.com/business/grogonomics/2021/nov/02/the-morrison-governments-emissions-projections-are-a-farce-based-on-technological-pipe-dreams,2021-11-01,6,https://datawrapper.dwcdn.net/BJEIq/plain-s.png?v=3,../Scripts/output/guardian/guardian_images/guardian_2021-11-01_guardian_53644e7068_img06.png,,
guardian_53644e7068,The Guardian,2021,"""carbon budget""",The Morrison government’s emissions projections are a farce based on technological pipe dreams,https://www.theguardian.com/business/grogonomics/2021/nov/02/the-morrison-governments-emissions-projections-are-a-farce-based-on-technological-pipe-dreams,2021-11-01,7,https://datawrapper.dwcdn.net/H8Ug9/plain-s.png?v=2,../Scripts/output/guardian/guardian_images/guardian_2021-11-01_guardian_53644e7068_img07.png,,
guardian_dfe75bbfa4,The Guardian,2021,IPCC,What is deforestation – and is stopping it really possible?,https://www.theguardian.com/environment/2021/nov/01/cop26-what-is-deforestation-and-is-stopping-it-really-possible-aoe,2021-11-01,1,https://i.guim.co.uk/img/media/3aad80aa4dba94c382888025d13d7ab1e114ae32/0_0_2578_1352/master/2578.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-11-01_guardian_dfe75bbfa4_img01.jpg,,
guardian_dfe75bbfa4,The Guardian,2021,IPCC,What is deforestation – and is stopping it really possible?,https://www.theguardian.com/environment/2021/nov/01/cop26-what-is-deforestation-and-is-stopping-it-really-possible-aoe,2021-11-01,2,https://i.guim.co.uk/img/media/0f4aa0b64dae2b43417f4a20f2b6e883b45a3cdc/0_0_1349_926/master/1349.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-11-01_guardian_dfe75bbfa4_img02.jpg,,
guardian_f94708bb52,The Guardian,2021,"""global temperature""",What happened at Cop26 – day five at a glance,https://www.theguardian.com/environment/2021/nov/05/what-happened-at-cop26-day-five-at-a-glance,2021-11-05,1,https://i.guim.co.uk/img/media/d80341aa9db9440e0df455488ea8f880e9ddd3f6/0_0_5000_3000/master/5000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-11-05_guardian_f94708bb52_img01.jpg,Today at Cop26: an initial analysis finds that commitments and initiatives proposed over the first week only amount to 40% of what is required. Composite: Guardian Design,
guardian_ab4ec9f05f,The Guardian,2021,"""1.5C""","Morning mail: Obama urges stronger climate action, Morrison approval drops, environmental photos",https://www.theguardian.com/australia-news/2021/nov/09/morning-mail-obama-urges-stronger-climate-action-morrison-approval-drops-environmental-photos,2021-11-08,1,https://i.guim.co.uk/img/media/cd7b7433059bff3867f9c8c5988e1ec88e596a3c/0_69_913_548/master/913.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-11-08_guardian_ab4ec9f05f_img01.jpg,Touch is an essential part of our existence. Illustration: Guardian Design,
guardian_a5e4d93dfa,The Guardian,2021,"""global temperature""",What happened at Cop26 – day nine at a glance,https://www.theguardian.com/environment/2021/nov/09/what-happened-at-cop26-day-nine-at-a-glance,2021-11-09,1,https://i.guim.co.uk/img/media/4d175d19c5f8cf135edaf33e2f76bdf84d98020f/0_0_5000_3000/master/5000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-11-09_guardian_a5e4d93dfa_img01.jpg,Composite: The Guardian Design and AP,
guardian_94f1f727b4,The Guardian,2021,"""1.5C""",What happened at Cop26 – day 11 at a glance,https://www.theguardian.com/environment/2021/nov/11/what-happened-at-cop26-day-11-at-a-glance,2021-11-11,1,https://i.guim.co.uk/img/media/50df279d1748e0f4475cb8fc451109f0c40538af/0_0_5000_3000/master/5000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-11-11_guardian_94f1f727b4_img01.jpg,Composite: The Guardian Design and Rex/Shutterstock,
guardian_5da7ad14e8,The Guardian,2021,"""1.5C""","Scott Morrison’s net zero modelling reveals a slow, lazy and shockingly irresponsible approach to ‘climate action’",https://www.theguardian.com/environment/2021/nov/13/scott-morrisons-net-zero-modelling-reveals-a-slow-lazy-and-shockingly-irresponsible-approach-to-climate-action,2021-11-12,1,https://i.guim.co.uk/img/media/5cb3589de72c596ce6ec46c6633d23a68221b8e0/0_0_733_691/master/733.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-11-12_guardian_5da7ad14e8_img01.jpg,,
guardian_c653f27658,The Guardian,2021,"""climate change""",The best children’s books of 2021,https://www.theguardian.com/books/2021/dec/12/the-best-childrens-books-of-2021,2021-12-12,1,https://i.guim.co.uk/img/media/3b8e3e9a9192a896efdeef934e8eb6ad9725575c/1438_718_2719_2321/master/2719.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-12_guardian_c653f27658_img01.png,"‘Distinctive, atmospheric graphics’: Harklights by Tim Tilley. Illustration: Tim Tilley",
guardian_c653f27658,The Guardian,2021,"""climate change""",The best children’s books of 2021,https://www.theguardian.com/books/2021/dec/12/the-best-childrens-books-of-2021,2021-12-12,2,https://i.guim.co.uk/img/media/8ee41a3989bb8d5d087cb5c16dafa7ce972ca0c6/0_0_1195_1719/master/1195.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-12_guardian_c653f27658_img02.png,"‘Plot, world-building and detailed drawings’: The False Rose by Jakob Wegelius. Illustration: Jakob Wegelius",
guardian_9efd2d9f54,The Guardian,2021,"""climate change""",Don’t believe the Coalition’s ‘emissions are down’ spin. Australia has not delivered on climate policy,https://www.theguardian.com/business/grogonomics/2021/dec/14/dont-believe-the-coalitions-emissions-are-down-spin-australia-has-not-delivered-on-climate-policy,2021-12-13,1,https://datawrapper.dwcdn.net/40XrD/plain-s.png?v=2,../Scripts/output/guardian/guardian_images/guardian_2021-12-13_guardian_9efd2d9f54_img01.png,,
guardian_9efd2d9f54,The Guardian,2021,"""climate change""",Don’t believe the Coalition’s ‘emissions are down’ spin. Australia has not delivered on climate policy,https://www.theguardian.com/business/grogonomics/2021/dec/14/dont-believe-the-coalitions-emissions-are-down-spin-australia-has-not-delivered-on-climate-policy,2021-12-13,2,https://datawrapper.dwcdn.net/zscsE/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2021-12-13_guardian_9efd2d9f54_img02.png,,
guardian_9efd2d9f54,The Guardian,2021,"""climate change""",Don’t believe the Coalition’s ‘emissions are down’ spin. Australia has not delivered on climate policy,https://www.theguardian.com/business/grogonomics/2021/dec/14/dont-believe-the-coalitions-emissions-are-down-spin-australia-has-not-delivered-on-climate-policy,2021-12-13,3,https://datawrapper.dwcdn.net/6G9Ar/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2021-12-13_guardian_9efd2d9f54_img03.png,,
guardian_9efd2d9f54,The Guardian,2021,"""climate change""",Don’t believe the Coalition’s ‘emissions are down’ spin. Australia has not delivered on climate policy,https://www.theguardian.com/business/grogonomics/2021/dec/14/dont-believe-the-coalitions-emissions-are-down-spin-australia-has-not-delivered-on-climate-policy,2021-12-13,4,https://datawrapper.dwcdn.net/zmDLJ/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2021-12-13_guardian_9efd2d9f54_img04.png,,
guardian_9efd2d9f54,The Guardian,2021,"""climate change""",Don’t believe the Coalition’s ‘emissions are down’ spin. Australia has not delivered on climate policy,https://www.theguardian.com/business/grogonomics/2021/dec/14/dont-believe-the-coalitions-emissions-are-down-spin-australia-has-not-delivered-on-climate-policy,2021-12-13,5,https://datawrapper.dwcdn.net/heb51/plain-s.png?v=3,../Scripts/output/guardian/guardian_images/guardian_2021-12-13_guardian_9efd2d9f54_img05.png,,
guardian_4b97d54541,The Guardian,2021,"""climate change""",Anti-apartheid hero Archbishop Desmond Tutu dies aged 90,https://www.theguardian.com/world/2021/dec/26/archbishop-desmond-tutu-giant-in-fight-against-apartheid-south-africa-dies-at-90,2021-12-26,1,https://i.guim.co.uk/img/media/fdd9d1f95b5348aaebebe57097ad0f4e2be6c4f7/0_0_1920_1080/1920.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-26_guardian_4b97d54541_img01.jpg,South African president Ramaphosa pays tribute to Desmond Tutu in address to the nation – video,
guardian_eab4ce3a92,The Guardian,2022,"""carbon budget""",In Australia’s election campaign the silence on climate is deafening,https://www.theguardian.com/business/grogonomics/2022/apr/21/in-australias-election-campaign-the-silence-on-climate-is-deafening,2022-04-21,1,https://datawrapper.dwcdn.net/pWiU6/plain-s.png?v=4,../Scripts/output/guardian/guardian_images/guardian_2022-04-21_guardian_eab4ce3a92_img01.png,,
guardian_eab4ce3a92,The Guardian,2022,"""carbon budget""",In Australia’s election campaign the silence on climate is deafening,https://www.theguardian.com/business/grogonomics/2022/apr/21/in-australias-election-campaign-the-silence-on-climate-is-deafening,2022-04-21,2,https://datawrapper.dwcdn.net/4QvKw/plain-s.png?v=2,../Scripts/output/guardian/guardian_images/guardian_2022-04-21_guardian_eab4ce3a92_img02.png,,
guardian_eab4ce3a92,The Guardian,2022,"""carbon budget""",In Australia’s election campaign the silence on climate is deafening,https://www.theguardian.com/business/grogonomics/2022/apr/21/in-australias-election-campaign-the-silence-on-climate-is-deafening,2022-04-21,3,https://datawrapper.dwcdn.net/NlZze/plain-s.png?v=4,../Scripts/output/guardian/guardian_images/guardian_2022-04-21_guardian_eab4ce3a92_img03.png,,
guardian_eab4ce3a92,The Guardian,2022,"""carbon budget""",In Australia’s election campaign the silence on climate is deafening,https://www.theguardian.com/business/grogonomics/2022/apr/21/in-australias-election-campaign-the-silence-on-climate-is-deafening,2022-04-21,4,https://datawrapper.dwcdn.net/hOOtq/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2022-04-21_guardian_eab4ce3a92_img04.png,,
guardian_eab4ce3a92,The Guardian,2022,"""carbon budget""",In Australia’s election campaign the silence on climate is deafening,https://www.theguardian.com/business/grogonomics/2022/apr/21/in-australias-election-campaign-the-silence-on-climate-is-deafening,2022-04-21,5,https://datawrapper.dwcdn.net/Uu1JS/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2022-04-21_guardian_eab4ce3a92_img05.png,,
